timestamp,temperature_c,relative_humidity_percent,cloud_cover_percent,shortwave_radiation_w_m2,wind_speed_kmh,precipitation_mm
2016-01-18 13:00:00,3.1,71,97,189.0,15.0,0.0
2016-01-18 14:00:00,2.8,72,98,129.0,14.1,0.0
2016-01-18 15:00:00,3.1,70,95,183.0,13.1,0.0
2016-01-18 16:00:00,2.9,70,100,144.0,11.5,0.0
2016-01-18 17:00:00,2.0,75,98,59.0,9.3,0.0
2016-01-18 18:00:00,0.8,79,100,3.0,9.1,0.0
2016-01-18 19:00:00,-0.1,82,99,0.0,9.1,0.0
2016-01-18 20:00:00,-0.7,86,97,0.0,8.5,0.0
2016-01-18 21:00:00,-1.6,87,95,0.0,7.9,0.0
2016-01-18 22:00:00,-2.6,87,86,0.0,7.3,0.0
2016-01-18 23:00:00,-2.7,86,78,0.0,6.9,0.0
2016-01-19 00:00:00,-2.3,84,88,0.0,7.3,0.0
2016-01-19 01:00:00,-1.3,81,98,0.0,7.4,0.0
2016-01-19 02:00:00,-1.1,82,98,0.0,6.5,0.0
2016-01-19 03:00:00,-1.5,85,100,0.0,4.7,0.0
2016-01-19 04:00:00,-2.1,88,94,0.0,4.1,0.0
2016-01-19 05:00:00,-2.7,90,93,0.0,4.8,0.0
2016-01-19 06:00:00,-3.2,91,87,0.0,5.5,0.0
2016-01-19 07:00:00,-3.4,91,70,0.0,6.8,0.0
2016-01-19 08:00:00,-2.7,94,45,0.0,7.2,0.0
2016-01-19 09:00:00,-2.1,93,29,0.0,6.8,0.0
2016-01-19 10:00:00,-1.7,91,15,34.0,4.7,0.0
2016-01-19 11:00:00,-0.7,87,14,130.0,2.4,0.0
2016-01-19 12:00:00,0.9,77,1,216.0,1.5,0.0
2016-01-19 13:00:00,1.8,72,4,269.0,1.1,0.0
2016-01-19 14:00:00,2.3,69,2,276.0,1.1,0.0
2016-01-19 15:00:00,2.5,67,1,242.0,1.6,0.0
2016-01-19 16:00:00,2.4,68,4,167.0,2.2,0.0
2016-01-19 17:00:00,1.5,76,6,70.0,5.1,0.0
2016-01-19 18:00:00,-0.8,86,0,4.0,6.4,0.0
2016-01-19 19:00:00,-1.8,86,0,0.0,7.9,0.0
2016-01-19 20:00:00,-1.3,84,0,0.0,9.0,0.0
2016-01-19 21:00:00,-1.4,84,3,0.0,8.5,0.0
2016-01-19 22:00:00,-0.8,84,11,0.0,6.7,0.0
2016-01-19 23:00:00,-0.7,85,13,0.0,3.8,0.0
2016-01-20 00:00:00,-0.8,87,19,0.0,4.2,0.0
2016-01-20 01:00:00,-0.6,87,22,0.0,5.2,0.0
2016-01-20 02:00:00,-0.6,89,34,0.0,4.8,0.0
2016-01-20 03:00:00,-0.6,90,38,0.0,4.2,0.0
2016-01-20 04:00:00,-0.5,91,38,0.0,3.6,0.0
2016-01-20 05:00:00,-0.6,92,50,0.0,3.7,0.0
2016-01-20 06:00:00,-0.7,94,57,0.0,2.5,0.0
2016-01-20 07:00:00,-0.7,94,57,0.0,1.9,0.0
2016-01-20 08:00:00,-0.5,94,73,0.0,2.1,0.0
2016-01-20 09:00:00,-0.5,95,81,0.0,2.3,0.0
2016-01-20 10:00:00,0.0,95,76,23.0,2.2,0.0
2016-01-20 11:00:00,1.3,92,76,68.0,1.5,0.0
2016-01-20 12:00:00,2.0,86,73,126.0,1.1,0.0
2016-01-20 13:00:00,2.4,83,30,168.0,2.9,0.0
2016-01-20 14:00:00,2.7,81,20,175.0,3.8,0.0
2016-01-20 15:00:00,2.8,79,32,178.0,4.0,0.0
2016-01-20 16:00:00,2.6,81,21,106.0,3.7,0.0
2016-01-20 17:00:00,2.0,85,24,51.0,7.2,0.0
2016-01-20 18:00:00,1.1,90,29,3.0,7.2,0.0
2016-01-20 19:00:00,0.5,93,32,0.0,6.5,0.0
2016-01-20 20:00:00,-0.4,95,27,0.0,7.7,0.0
2016-01-20 21:00:00,-1.4,94,27,0.0,8.0,0.0
2016-01-20 22:00:00,-1.5,94,13,0.0,7.7,0.0
2016-01-20 23:00:00,-1.8,94,11,0.0,7.6,0.0
2016-01-21 00:00:00,-2.2,94,7,0.0,8.1,0.0
2016-01-21 01:00:00,-2.5,94,4,0.0,9.8,0.0
2016-01-21 02:00:00,-2.5,94,12,0.0,10.3,0.0
2016-01-21 03:00:00,-2.4,94,63,0.0,9.6,0.0
2016-01-21 04:00:00,-2.2,94,87,0.0,9.9,0.0
2016-01-21 05:00:00,-2.0,94,90,0.0,10.1,0.0
2016-01-21 06:00:00,-1.6,94,89,0.0,10.2,0.0
2016-01-21 07:00:00,-1.0,94,99,0.0,10.9,0.0
2016-01-21 08:00:00,0.1,96,100,0.0,11.3,0.0
2016-01-21 09:00:00,1.0,96,97,0.0,11.4,0.0
2016-01-21 10:00:00,1.8,96,97,12.0,12.7,0.0
2016-01-21 11:00:00,2.8,94,99,47.0,14.8,0.0
2016-01-21 12:00:00,3.9,92,98,88.0,16.0,0.0
2016-01-21 13:00:00,4.7,87,100,127.0,15.8,0.0
2016-01-21 14:00:00,5.1,85,80,138.0,14.0,0.0
2016-01-21 15:00:00,5.1,84,84,167.0,15.3,0.0
2016-01-21 16:00:00,4.6,85,94,150.0,15.9,0.0
2016-01-21 17:00:00,3.6,87,98,63.0,17.1,0.0
2016-01-21 18:00:00,2.5,90,83,4.0,16.7,0.0
2016-01-21 19:00:00,2.3,89,90,0.0,17.8,0.0
2016-01-21 20:00:00,2.6,88,75,0.0,18.2,0.0
2016-01-21 21:00:00,2.5,89,89,0.0,18.8,0.0
2016-01-21 22:00:00,2.6,90,99,0.0,19.7,0.0
2016-01-21 23:00:00,2.6,90,95,0.0,18.3,0.0
2016-01-22 00:00:00,3.0,89,91,0.0,19.6,0.0
2016-01-22 01:00:00,3.5,86,96,0.0,20.0,0.0
2016-01-22 02:00:00,3.7,85,100,0.0,21.2,0.0
2016-01-22 03:00:00,3.9,83,99,0.0,21.0,0.0
2016-01-22 04:00:00,4.3,81,98,0.0,20.3,0.0
2016-01-22 05:00:00,4.4,79,100,0.0,21.3,0.0
2016-01-22 06:00:00,4.5,79,100,0.0,22.0,0.0
2016-01-22 07:00:00,4.9,78,100,0.0,23.4,0.0
2016-01-22 08:00:00,5.3,80,100,0.0,23.5,0.0
2016-01-22 09:00:00,5.6,81,100,0.0,24.2,0.0
2016-01-22 10:00:00,5.9,83,100,7.0,24.1,0.4
2016-01-22 11:00:00,6.0,89,100,18.0,22.1,0.9
2016-01-22 12:00:00,6.5,92,100,31.0,22.3,0.4
2016-01-22 13:00:00,6.8,94,100,12.0,21.6,2.1
2016-01-22 14:00:00,7.2,97,100,18.0,19.9,1.0
2016-01-22 15:00:00,8.0,97,100,17.0,17.1,0.4
2016-01-22 16:00:00,9.1,97,100,21.0,17.0,0.0
2016-01-22 17:00:00,10.2,94,91,25.0,18.9,0.0
2016-01-22 18:00:00,9.8,89,43,4.0,17.7,0.0
2016-01-22 19:00:00,8.7,87,9,0.0,18.3,0.0
2016-01-22 20:00:00,8.0,89,1,0.0,17.9,0.0
2016-01-22 21:00:00,7.1,90,0,0.0,16.5,0.0
2016-01-22 22:00:00,6.3,91,0,0.0,15.8,0.0
2016-01-22 23:00:00,5.7,93,0,0.0,15.6,0.0
2016-01-23 00:00:00,5.4,93,0,0.0,16.5,0.0
2016-01-23 01:00:00,5.4,93,0,0.0,16.5,0.0
2016-01-23 02:00:00,5.4,93,1,0.0,18.4,0.0
2016-01-23 03:00:00,5.3,93,1,0.0,17.9,0.0
2016-01-23 04:00:00,5.2,94,18,0.0,16.8,0.0
2016-01-23 05:00:00,4.7,94,15,0.0,14.4,0.0
2016-01-23 06:00:00,3.9,96,61,0.0,12.2,0.0
2016-01-23 07:00:00,2.8,97,75,0.0,8.9,0.0
2016-01-23 08:00:00,2.5,98,89,0.0,9.7,0.0
2016-01-23 09:00:00,2.9,98,94,0.0,13.2,0.0
2016-01-23 10:00:00,3.9,98,99,36.0,12.0,0.0
2016-01-23 11:00:00,6.0,96,88,127.0,10.6,0.0
2016-01-23 12:00:00,8.0,92,99,191.0,14.0,0.0
2016-01-23 13:00:00,9.5,88,100,220.0,17.1,0.0
2016-01-23 14:00:00,10.5,83,100,206.0,20.7,0.0
2016-01-23 15:00:00,10.4,84,100,147.0,16.9,0.0
2016-01-23 16:00:00,10.3,84,100,138.0,14.8,0.0
2016-01-23 17:00:00,9.2,87,100,59.0,15.5,0.0
2016-01-23 18:00:00,7.9,93,100,4.0,17.7,0.0
2016-01-23 19:00:00,7.0,96,100,0.0,19.4,0.0
2016-01-23 20:00:00,6.8,98,100,0.0,20.2,0.0
2016-01-23 21:00:00,6.8,96,100,0.0,21.6,0.2
2016-01-23 22:00:00,7.0,93,99,0.0,23.5,1.5
2016-01-23 23:00:00,7.0,92,100,0.0,20.5,1.1
2016-01-24 00:00:00,7.2,92,100,0.0,22.3,0.8
2016-01-24 01:00:00,7.5,93,99,0.0,21.9,0.2
2016-01-24 02:00:00,8.0,95,100,0.0,21.0,0.0
2016-01-24 03:00:00,8.8,96,100,0.0,20.6,0.0
2016-01-24 04:00:00,9.4,97,100,0.0,19.9,0.0
2016-01-24 05:00:00,10.0,97,100,0.0,18.8,0.0
2016-01-24 06:00:00,10.5,98,100,0.0,18.4,0.0
2016-01-24 07:00:00,10.8,97,100,0.0,18.1,0.0
2016-01-24 08:00:00,10.9,98,100,0.0,18.1,0.0
2016-01-24 09:00:00,11.0,97,100,0.0,18.8,0.0
2016-01-24 10:00:00,11.0,97,100,9.0,19.1,0.0
2016-01-24 11:00:00,11.0,97,99,36.0,18.1,0.0
2016-01-24 12:00:00,11.1,95,99,57.0,18.6,0.0
2016-01-24 13:00:00,11.4,92,100,97.0,18.8,0.0
2016-01-24 14:00:00,11.6,90,100,108.0,22.2,0.0
2016-01-24 15:00:00,11.6,90,100,78.0,18.4,0.0
2016-01-24 16:00:00,11.6,90,100,71.0,16.3,0.0
2016-01-24 17:00:00,11.3,92,100,29.0,15.5,0.0
2016-01-24 18:00:00,10.9,94,100,4.0,15.1,0.0
2016-01-24 19:00:00,10.7,96,100,0.0,15.3,0.0
2016-01-24 20:00:00,11.2,97,100,0.0,16.0,0.0
2016-01-24 21:00:00,11.2,97,99,0.0,16.1,0.0
2016-01-24 22:00:00,11.3,97,100,0.0,17.5,0.0
2016-01-24 23:00:00,11.3,97,100,0.0,19.1,0.0
2016-01-25 00:00:00,11.2,96,99,0.0,19.1,0.0
2016-01-25 01:00:00,10.8,96,93,0.0,18.1,0.0
2016-01-25 02:00:00,10.4,95,88,0.0,17.4,0.0
2016-01-25 03:00:00,10.0,94,70,0.0,17.3,0.0
2016-01-25 04:00:00,9.8,94,83,0.0,18.0,0.0
2016-01-25 05:00:00,9.6,93,89,0.0,18.8,0.0
2016-01-25 06:00:00,9.3,93,85,0.0,18.8,0.0
2016-01-25 07:00:00,8.8,91,80,0.0,18.8,0.0
2016-01-25 08:00:00,9.0,91,57,0.0,19.2,0.0
2016-01-25 09:00:00,8.5,88,6,0.0,20.2,0.0
2016-01-25 10:00:00,8.6,85,49,43.0,20.3,0.0
2016-01-25 11:00:00,9.6,82,73,131.0,18.6,0.0
2016-01-25 12:00:00,10.7,81,90,200.0,18.3,0.0
2016-01-25 13:00:00,11.7,80,76,250.0,19.9,0.0
2016-01-25 14:00:00,12.7,80,99,260.0,21.1,0.0
2016-01-25 15:00:00,13.0,82,98,167.0,22.1,0.0
2016-01-25 16:00:00,12.8,84,100,123.0,29.0,0.0
2016-01-25 17:00:00,12.1,83,99,52.0,31.2,0.0
2016-01-25 18:00:00,11.5,81,99,5.0,30.3,0.0
2016-01-25 19:00:00,11.1,81,100,0.0,28.3,0.0
2016-01-25 20:00:00,11.2,81,100,0.0,26.4,0.0
2016-01-25 21:00:00,10.7,76,53,0.0,25.2,0.0
2016-01-25 22:00:00,9.6,74,9,0.0,21.9,0.0
2016-01-25 23:00:00,8.2,78,1,0.0,17.4,0.0
2016-01-26 00:00:00,7.2,83,77,0.0,16.1,0.0
2016-01-26 01:00:00,6.3,88,79,0.0,15.1,0.0
2016-01-26 02:00:00,5.7,91,99,0.0,14.5,0.0
2016-01-26 03:00:00,5.4,93,100,0.0,14.9,0.0
2016-01-26 04:00:00,5.5,94,100,0.0,15.8,0.0
2016-01-26 05:00:00,5.7,95,100,0.0,17.4,0.0
2016-01-26 06:00:00,6.4,94,100,0.0,19.2,0.0
2016-01-26 07:00:00,7.1,92,99,0.0,21.9,0.0
2016-01-26 08:00:00,8.0,91,95,0.0,25.5,0.0
2016-01-26 09:00:00,8.1,88,80,0.0,27.6,0.0
2016-01-26 10:00:00,8.4,84,99,26.0,29.6,0.0
2016-01-26 11:00:00,8.7,82,100,80.0,29.8,0.0
2016-01-26 12:00:00,9.4,79,100,113.0,34.0,0.0
2016-01-26 13:00:00,9.8,79,100,125.0,34.7,0.0
2016-01-26 14:00:00,10.1,79,100,124.0,36.4,0.2
2016-01-26 15:00:00,10.2,78,100,66.0,37.3,0.2
2016-01-26 16:00:00,10.3,80,100,24.0,38.1,0.3
2016-01-26 17:00:00,10.4,83,100,10.0,37.9,0.3
2016-01-26 18:00:00,10.4,87,100,2.0,36.9,0.3
2016-01-26 19:00:00,10.5,88,100,0.0,36.4,0.1
2016-01-26 20:00:00,10.3,91,100,0.0,36.7,0.4
2016-01-26 21:00:00,10.4,91,100,0.0,35.3,0.0
2016-01-26 22:00:00,10.7,90,100,0.0,34.0,0.0
2016-01-26 23:00:00,10.8,89,100,0.0,31.7,0.0
2016-01-27 00:00:00,10.9,89,100,0.0,31.4,0.0
2016-01-27 01:00:00,11.1,89,100,0.0,32.4,0.0
2016-01-27 02:00:00,11.2,88,100,0.0,33.5,0.0
2016-01-27 03:00:00,11.3,88,100,0.0,34.4,0.0
2016-01-27 04:00:00,11.4,88,100,0.0,35.0,0.0
2016-01-27 05:00:00,11.4,89,100,0.0,34.9,0.0
2016-01-27 06:00:00,11.4,90,100,0.0,33.1,0.0
2016-01-27 07:00:00,11.3,92,100,0.0,33.1,0.5
2016-01-27 08:00:00,11.3,94,100,0.0,33.6,0.1
2016-01-27 09:00:00,11.3,94,100,0.0,33.2,0.0
2016-01-27 10:00:00,11.5,93,100,8.0,34.0,0.0
2016-01-27 11:00:00,11.7,92,100,22.0,31.6,0.0
2016-01-27 12:00:00,11.9,91,100,33.0,34.3,0.0
2016-01-27 13:00:00,12.0,91,100,33.0,34.9,0.0
2016-01-27 14:00:00,11.8,93,100,23.0,34.2,0.5
2016-01-27 15:00:00,11.5,95,100,29.0,32.0,0.8
2016-01-27 16:00:00,11.6,95,100,42.0,29.0,0.5
2016-01-27 17:00:00,11.3,93,100,14.0,27.2,0.2
2016-01-27 18:00:00,10.4,89,100,4.0,22.7,0.0
2016-01-27 19:00:00,9.5,87,100,0.0,21.8,0.0
2016-01-27 20:00:00,9.7,84,100,0.0,20.7,0.0
2016-01-27 21:00:00,8.9,82,100,0.0,19.5,0.0
2016-01-27 22:00:00,8.2,80,100,0.0,18.4,0.0
2016-01-27 23:00:00,7.6,78,100,0.0,17.7,0.0
2016-01-28 00:00:00,7.0,75,100,0.0,17.7,0.0
2016-01-28 01:00:00,6.5,73,97,0.0,17.4,0.0
2016-01-28 02:00:00,5.5,74,0,0.0,16.7,0.0
2016-01-28 03:00:00,4.6,75,0,0.0,14.8,0.0
2016-01-28 04:00:00,3.7,76,0,0.0,14.0,0.0
2016-01-28 05:00:00,2.8,78,94,0.0,13.0,0.0
2016-01-28 06:00:00,2.0,81,60,0.0,12.3,0.0
2016-01-28 07:00:00,1.4,83,31,0.0,11.3,0.0
2016-01-28 08:00:00,1.1,88,19,0.0,11.1,0.0
2016-01-28 09:00:00,0.9,88,10,0.0,12.3,0.0
2016-01-28 10:00:00,1.9,87,6,54.0,13.6,0.0
2016-01-28 11:00:00,4.1,81,16,160.0,12.7,0.0
2016-01-28 12:00:00,6.0,74,7,251.0,15.3,0.0
2016-01-28 13:00:00,7.3,69,0,306.0,17.3,0.0
2016-01-28 14:00:00,8.1,67,0,316.0,20.1,0.0
2016-01-28 15:00:00,8.5,65,44,279.0,25.9,0.0
2016-01-28 16:00:00,8.5,64,88,197.0,23.0,0.0
2016-01-28 17:00:00,7.9,66,98,89.0,20.7,0.0
2016-01-28 18:00:00,7.2,69,85,11.0,22.4,0.0
2016-01-28 19:00:00,6.8,69,18,0.0,23.7,0.0
2016-01-28 20:00:00,6.7,74,47,0.0,25.0,0.0
2016-01-28 21:00:00,6.7,74,82,0.0,26.0,0.0
2016-01-28 22:00:00,7.2,72,88,0.0,27.2,0.0
2016-01-28 23:00:00,7.9,70,99,0.0,29.3,0.0
2016-01-29 00:00:00,8.5,71,100,0.0,30.1,0.0
2016-01-29 01:00:00,9.0,73,100,0.0,31.3,0.0
2016-01-29 02:00:00,9.3,77,100,0.0,31.3,0.0
2016-01-29 03:00:00,9.6,80,100,0.0,31.3,0.0
2016-01-29 04:00:00,9.8,82,100,0.0,31.1,0.0
2016-01-29 05:00:00,10.0,84,100,0.0,31.4,0.0
2016-01-29 06:00:00,10.2,85,100,0.0,31.9,0.0
2016-01-29 07:00:00,10.3,85,100,0.0,32.9,0.0
2016-01-29 08:00:00,10.2,83,100,0.0,34.9,0.0
2016-01-29 09:00:00,10.1,81,100,0.0,35.9,0.0
2016-01-29 10:00:00,10.1,79,100,16.0,36.3,0.0
2016-01-29 11:00:00,10.2,77,100,36.0,34.8,0.0
2016-01-29 12:00:00,10.5,76,100,76.0,34.2,0.0
2016-01-29 13:00:00,10.6,75,100,48.0,33.2,0.0
2016-01-29 14:00:00,10.7,77,100,43.0,32.8,0.0
2016-01-29 15:00:00,10.8,79,100,37.0,31.8,0.0
2016-01-29 16:00:00,10.9,80,100,34.0,30.2,0.0
2016-01-29 17:00:00,10.8,82,100,21.0,29.3,0.2
2016-01-29 18:00:00,10.5,84,100,7.0,29.3,0.0
2016-01-29 19:00:00,10.4,85,100,0.0,30.0,0.0
2016-01-29 20:00:00,10.5,87,100,0.0,30.9,0.0
2016-01-29 21:00:00,10.4,87,100,0.0,32.7,0.0
2016-01-29 22:00:00,10.5,86,100,0.0,33.7,0.0
2016-01-29 23:00:00,10.3,87,100,0.0,33.2,0.0
2016-01-30 00:00:00,10.2,88,100,0.0,35.1,0.4
2016-01-30 01:00:00,9.9,92,100,0.0,34.9,0.5
2016-01-30 02:00:00,10.0,93,100,0.0,35.0,0.5
2016-01-30 03:00:00,10.1,93,100,0.0,34.4,0.8
2016-01-30 04:00:00,10.1,93,100,0.0,32.5,1.1
2016-01-30 05:00:00,9.6,89,99,0.0,27.4,1.1
2016-01-30 06:00:00,8.5,85,98,0.0,23.3,0.5
2016-01-30 07:00:00,7.7,84,93,0.0,21.9,0.0
2016-01-30 08:00:00,7.3,85,98,0.0,23.1,0.0
2016-01-30 09:00:00,6.6,88,98,1.0,22.4,0.2
2016-01-30 10:00:00,6.5,84,99,24.0,19.1,0.2
2016-01-30 11:00:00,6.5,81,97,91.0,20.2,0.0
2016-01-30 12:00:00,6.6,71,87,151.0,21.7,0.0
2016-01-30 13:00:00,6.4,64,18,173.0,21.8,0.0
2016-01-30 14:00:00,6.8,56,15,305.0,23.2,0.0
2016-01-30 15:00:00,6.8,53,18,279.0,23.8,0.0
2016-01-30 16:00:00,6.5,53,8,192.0,22.0,0.0
2016-01-30 17:00:00,6.0,54,9,96.0,20.1,0.0
2016-01-30 18:00:00,5.1,56,9,17.0,19.4,0.0
2016-01-30 19:00:00,4.5,58,95,0.0,19.4,0.0
2016-01-30 20:00:00,4.5,67,100,0.0,19.4,0.0
2016-01-30 21:00:00,4.1,69,100,0.0,19.4,0.0
2016-01-30 22:00:00,4.2,69,100,0.0,20.3,0.0
2016-01-30 23:00:00,4.1,71,100,0.0,18.4,0.0
2016-01-31 00:00:00,4.1,73,100,0.0,18.5,0.0
2016-01-31 01:00:00,3.8,77,100,0.0,17.0,0.0
2016-01-31 02:00:00,3.4,80,100,0.0,15.7,0.0
2016-01-31 03:00:00,3.1,83,100,0.0,14.0,0.0
2016-01-31 04:00:00,2.9,85,100,0.0,13.6,0.0
2016-01-31 05:00:00,2.5,88,100,0.0,13.5,0.0
2016-01-31 06:00:00,2.1,90,100,0.0,13.2,0.0
2016-01-31 07:00:00,2.0,91,100,0.0,13.1,0.0
2016-01-31 08:00:00,3.9,88,97,0.0,11.9,0.0
2016-01-31 09:00:00,4.5,88,100,0.0,12.1,0.1
2016-01-31 10:00:00,5.2,89,100,8.0,12.3,0.4
2016-01-31 11:00:00,5.9,92,100,17.0,14.6,0.4
2016-01-31 12:00:00,6.8,93,100,18.0,18.3,0.4
2016-01-31 13:00:00,8.1,93,100,22.0,23.0,0.2
2016-01-31 14:00:00,9.7,92,100,28.0,26.3,0.0
2016-01-31 15:00:00,11.3,89,100,62.0,27.1,0.0
2016-01-31 16:00:00,12.2,85,100,91.0,25.9,0.0
2016-01-31 17:00:00,12.1,84,100,39.0,25.2,0.0
2016-01-31 18:00:00,11.9,86,100,7.0,25.0,0.0
2016-01-31 19:00:00,11.7,88,100,0.0,26.3,0.0
2016-01-31 20:00:00,11.8,89,100,0.0,27.1,0.0
2016-01-31 21:00:00,11.8,88,100,0.0,27.9,0.0
2016-01-31 22:00:00,11.7,87,100,0.0,28.6,0.0
2016-01-31 23:00:00,11.4,86,100,0.0,27.1,0.0
2016-02-01 00:00:00,11.3,85,100,0.0,27.9,0.0
2016-02-01 01:00:00,11.2,85,100,0.0,28.0,0.0
2016-02-01 02:00:00,11.2,85,100,0.0,27.8,0.0
2016-02-01 03:00:00,11.1,85,100,0.0,26.4,0.0
2016-02-01 04:00:00,10.9,85,100,0.0,25.7,0.0
2016-02-01 05:00:00,10.8,85,100,0.0,25.8,0.0
2016-02-01 06:00:00,10.5,83,100,0.0,26.6,0.0
2016-02-01 07:00:00,10.2,80,100,0.0,27.6,0.0
2016-02-01 08:00:00,10.2,78,100,0.0,28.9,0.0
2016-02-01 09:00:00,10.0,79,100,1.0,29.9,0.0
2016-02-01 10:00:00,10.2,79,100,25.0,31.6,0.0
2016-02-01 11:00:00,10.5,79,100,60.0,30.7,0.0
2016-02-01 12:00:00,10.8,78,100,76.0,29.4,0.0
2016-02-01 13:00:00,11.1,79,100,59.0,31.9,0.0
2016-02-01 14:00:00,11.5,81,100,105.0,36.1,0.0
2016-02-01 15:00:00,12.2,79,84,158.0,34.7,0.0
2016-02-01 16:00:00,12.7,75,70,148.0,35.4,0.0
2016-02-01 17:00:00,12.4,75,57,77.0,33.5,0.0
2016-02-01 18:00:00,11.7,74,61,14.0,31.2,0.0
2016-02-01 19:00:00,11.1,72,48,0.0,31.4,0.0
2016-02-01 20:00:00,10.9,75,48,0.0,31.7,0.0
2016-02-01 21:00:00,10.5,73,66,0.0,32.0,0.0
2016-02-01 22:00:00,9.8,70,93,0.0,32.0,0.0
2016-02-01 23:00:00,9.5,68,76,0.0,30.8,0.0
2016-02-02 00:00:00,9.3,66,79,0.0,29.0,0.0
2016-02-02 01:00:00,9.0,67,86,0.0,29.0,0.0
2016-02-02 02:00:00,8.7,69,80,0.0,29.2,0.0
2016-02-02 03:00:00,8.3,71,80,0.0,28.3,0.0
2016-02-02 04:00:00,8.0,71,44,0.0,26.5,0.0
2016-02-02 05:00:00,7.8,72,89,0.0,24.8,0.0
2016-02-02 06:00:00,7.6,72,96,0.0,24.3,0.0
2016-02-02 07:00:00,7.4,71,87,0.0,24.1,0.0
2016-02-02 08:00:00,7.7,76,95,0.0,23.5,0.0
2016-02-02 09:00:00,7.8,77,100,1.0,24.2,0.0
2016-02-02 10:00:00,7.9,77,100,22.0,25.2,0.2
2016-02-02 11:00:00,7.6,77,81,48.0,23.3,0.2
2016-02-02 12:00:00,7.9,75,10,148.0,23.1,0.0
2016-02-02 13:00:00,8.6,66,14,316.0,25.4,0.0
2016-02-02 14:00:00,8.8,61,25,313.0,29.2,0.0
2016-02-02 15:00:00,8.7,59,20,272.0,29.8,0.0
2016-02-02 16:00:00,8.5,57,8,221.0,28.1,0.0
2016-02-02 17:00:00,7.7,56,1,117.0,25.9,0.0
2016-02-02 18:00:00,6.8,57,0,22.0,23.9,0.0
2016-02-02 19:00:00,6.0,61,1,0.0,22.3,0.0
2016-02-02 20:00:00,5.6,64,11,0.0,21.2,0.0
2016-02-02 21:00:00,5.0,67,13,0.0,20.5,0.0
2016-02-02 22:00:00,4.7,71,31,0.0,19.7,0.0
2016-02-02 23:00:00,4.3,75,28,0.0,18.6,0.0
2016-02-03 00:00:00,4.0,79,69,0.0,17.7,0.0
2016-02-03 01:00:00,3.9,81,87,0.0,17.5,0.0
2016-02-03 02:00:00,3.6,84,73,0.0,16.6,0.0
2016-02-03 03:00:00,3.2,85,16,0.0,17.3,0.0
2016-02-03 04:00:00,2.7,86,4,0.0,18.5,0.0
2016-02-03 05:00:00,2.4,83,0,0.0,18.5,0.0
2016-02-03 06:00:00,2.1,80,2,0.0,18.7,0.0
2016-02-03 07:00:00,1.9,78,7,0.0,20.1,0.0
2016-02-03 08:00:00,2.2,74,81,0.0,22.5,0.0
2016-02-03 09:00:00,2.5,72,96,2.0,24.0,0.0
2016-02-03 10:00:00,2.9,75,87,41.0,24.5,0.2
2016-02-03 11:00:00,4.2,75,52,135.0,21.3,0.0
2016-02-03 12:00:00,5.4,73,36,207.0,23.6,0.0
2016-02-03 13:00:00,6.4,67,54,289.0,28.0,0.0
2016-02-03 14:00:00,7.1,63,74,271.0,30.7,0.0
2016-02-03 15:00:00,7.3,65,78,171.0,29.3,0.0
2016-02-03 16:00:00,7.3,68,60,131.0,25.3,0.0
2016-02-03 17:00:00,7.0,68,32,110.0,21.1,0.0
2016-02-03 18:00:00,6.2,69,3,24.0,18.7,0.0
2016-02-03 19:00:00,5.3,72,3,0.0,17.1,0.0
2016-02-03 20:00:00,4.7,78,10,0.0,15.9,0.0
2016-02-03 21:00:00,4.2,81,24,0.0,15.6,0.0
2016-02-03 22:00:00,3.6,85,48,0.0,15.1,0.0
2016-02-03 23:00:00,3.1,88,11,0.0,13.3,0.0
2016-02-04 00:00:00,2.7,89,22,0.0,14.1,0.0
2016-02-04 01:00:00,2.5,90,72,0.0,15.2,0.0
2016-02-04 02:00:00,2.4,90,99,0.0,15.3,0.0
2016-02-04 03:00:00,2.7,87,100,0.0,16.3,0.0
2016-02-04 04:00:00,3.3,83,100,0.0,18.8,0.0
2016-02-04 05:00:00,4.1,81,100,0.0,21.5,0.2
2016-02-04 06:00:00,5.1,84,100,0.0,25.2,0.4
2016-02-04 07:00:00,6.3,89,100,0.0,27.3,0.0
2016-02-04 08:00:00,7.5,92,100,0.0,25.7,0.0
2016-02-04 09:00:00,8.4,92,100,1.0,23.8,0.0
2016-02-04 10:00:00,9.0,90,100,26.0,23.9,0.0
2016-02-04 11:00:00,9.6,87,100,50.0,23.0,0.0
2016-02-04 12:00:00,10.4,83,100,100.0,21.5,0.0
2016-02-04 13:00:00,10.8,81,99,105.0,24.3,0.0
2016-02-04 14:00:00,11.1,80,100,119.0,26.3,0.0
2016-02-04 15:00:00,11.4,79,99,150.0,23.6,0.0
2016-02-04 16:00:00,11.6,76,100,130.0,21.0,0.0
2016-02-04 17:00:00,11.2,77,100,88.0,17.7,0.0
2016-02-04 18:00:00,10.4,79,96,20.0,13.5,0.0
2016-02-04 19:00:00,9.3,85,97,0.0,11.2,0.0
2016-02-04 20:00:00,8.5,91,97,0.0,11.9,0.0
2016-02-04 21:00:00,7.9,93,96,0.0,13.2,0.0
2016-02-04 22:00:00,7.6,95,100,0.0,13.2,0.0
2016-02-04 23:00:00,7.6,97,100,0.0,11.8,0.0
2016-02-05 00:00:00,8.0,97,100,0.0,13.6,0.0
